Word, Score
TING,2.13032
c,0.25513
ustody,2.54791
£10,2.54791
Regiona,2.41275
www.insurancej,3.82186
l,0.37579
ournal.com/news/in,7.64372
ternational/2016/0,7.64372
5/18/409001.htm,3.82186
En,2.48479
Classes,2.54791
amou,2.54791
sures,2.24248
Drexler,2.54791
Liberty,2.54791
nt,0.62461
colluding,3.82186
practic,3.82186
Able,1.91093
White,1.91093
attai,1.80956
Fidel,2.54791
Brewer,2.41275
nable,2.04655
obligation,2.54791
for,1.33538
ity,1.11548
www.ft.com/c,3.61913
mal,2.72325
ontent/1eaf6436‐e4,7.64372
a2‐11e6‐9645‐c9357,7.64372
a75844a,2.54791
Cash,2.41275
adver,2.31686
Davidson,2.54791
tising,2.41275
bo,1.33979
scrutiny,2.54791
long‐r,2.41275
nd,0.89479
Real‐World,3.82186
unning,3.61913
ex‐Japan,2.54791
modern,2.31686
Pe,1.69292
veraci,2.54791
er-based,2.41275
1,1.23083
Peter,1.91093
Jol,1.91093
usage,1.80956
ty,0.76597
yon,7.23826
