,Bank Name,Job Title,URL (URL of the job posting),FinTech Score,Non-Fintech Score,Admin_Clerical_HR - Sheet1,Audit and Finance,Business Intelligence and Analysis,Data Analytics and Machine Learning,"Marketing , Sales and management",Network and Cyber Security,Softwrae Development,_Investment and risk management__ - Sheet1
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Accountable for the timeliness,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Work closely with internal teams,with pro-active client dealings and prompt turnaround and tracking of queries and resolution of issues.,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Provide effective communication of all work undertaken. Keeping management fully updated regarding any service delays or client issues by escalating promptly and providing supporting information as required.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Action and monitor ad-hoc client requests through relationship managers and directly as appropriate. Track effort and monitor to successful resolution.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Conduct change management activities (e.g. new benchmarks,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Lead in the completion of client projects (e.g. configuring net and gross reporting),,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Actively maintain accurate client information held in the GRS database.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Actively maintain accurate client documentation and procedures.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Proactively identify and lead efficiencies and improvements to existing processes and procedures.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Participate on project teams to support team initiatives,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Proactively identify and pursue own training needs.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Promote a positive and professional work environment.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Lead with training documentation and participate in various training initiatives at a team and departmental level.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊåÊåÊ Lead the implementation of new services for clients. This may include:,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- collating initial requirements,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- determining appropriate reporting options,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- undertaking accurate system configuration and database population,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- development of effective report production processes,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- implementation of quality controls,,,0,0,0,0,0,0,0,0,0,0
0,åÊ- report delivery and initial reporting analysis and interpretation for clients.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Qualifications ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,åÊåÊåÊåÊåÊåÊåÊåÊ A strong understanding of Investment Performance Measurement to include knowledge of performance methodology and the principles of attribution.,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Or ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ A strong understanding of Investment Compliance Monitoring to include knowledge of investment instrument characteristics and behaviour.åÊ Knowledge of Risk Measurement methodology and principles.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Proven record of excellent client service and leadership of key client relationships.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Extensive experience in the preparation of analytical or financial reports or numerical data.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Experience of coordinating / managing a group of people for a project or event is advantageous.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Excellent numerical skills,analysis and checking of figure work.,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Experience of using Microsoft Office products,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Experience working with large and complex databases and an ability to understand how they function/interact.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Excellent written and oral English communication skills.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Finance/Stats/Maths related experience or degree is essential.,,,0,0,0,0,0,0,0,0,0,0
0,‰Û¢åÊåÊåÊåÊåÊåÊåÊåÊ Certificate of Investment Performance Measurement (CIPM,,,0,0,0,0,0,0,0,0,0,0
0,If you apply for this role this means you agree with the following statement:,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Through my application for a role with BNY Mellon (Poland) sp. z.o.o. (the Company) I hereby authorize the Company to process my personal data for the purposes of recruitment. Furthermore I declare that I am aware of the voluntary submission of data and I am informed about the right to access the data and the right to correct it,item 883)‰Û. I authorise the Company to process my personal data for future recruitment processes.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Furthermore,Taleo (UK) Limited to process my personal data.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon and affiliates registration details.-,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon (Poland) sp. z.o.o Registered office ‰ÛÒ Swobodna 3,,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon (International) Limited ‰ÛÒ 1 Canada Square,E14 5AL,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon SA/NV ‰ÛÒ 46 Rue Montoyerstraat,Belgium,,0,0,0,0,0,0,0,0,0,0
0,Taleo (UK) Limited Registered office - 78-586 Chiswick High Road,United Kingdom,,0,0,0,0,0,0,0,0,0,0
0,Please note that during the recruitment process you may be asked to provide further information and supporting documents. The information provided may be verified and reviewed,as to their veracity and accuracy.,,0,0,0,0,0,0,0,0,0,0
0,For over 230 years,expanding the financial markets while supporting investors throughout the investment lifecycle. BNY Mellon can act as a single point of contact for clients looking to create,trade,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""This position requires a highly motivated individual with the ability to work on multiple projects independently and as part of a project team. This is more than just a testing position; we are looking for a strong Quality Engineering background mixed with Software Development skills to lead the test automation and quality practices on (back end team name) team.åÊ This person will be an integral part of the development team",defining and writing automated tests,while using agile testing methodologies.åÊ åÊThe focus of this position will be (Team Name ‰ÛÒ focus areas of team to start).,0,0,0,0,0,0,0,0,0,0
0,åÊActions and Results: ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Maintain regression tests for allocated feature areas,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Identify,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Assist in associating defects with application behavior,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Analyze defects reported from technical support and assist in replicating,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Collaborate and assert preventive quality measurements early in development stages ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Evaluate,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Provide estimates,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Skills and Experience: ,,,0,0,0,0,0,0,0,0,0,0
0,Required ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ BS in Computer Science,or applicable discipline,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ 6 or more years of QE experience,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience testing Web Services (Authentication,Negative scenarios),,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience developing automated tests within a test automation framework,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Familiarity with Java or some other object-oriented programming language,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Familiarity with SQL and working knowledge of relational database technologies,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Previous test case development,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with RESTful Web technologies: Oauth,JSON,Serialization,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Hands-on experience working in agile software delivery teams,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Strong analytical and organizational skills,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Excellent verbal and written communication skills,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Proven success in performing effective QE testing within project timeline and/or resource constraints,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Adaptable,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Desired ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with RESTful APIs,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with SaaS scalable technologies,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience delivering quality on a CD pipeline,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with queuing technologies,Hazelcast,IBM MQ or MSMQ Qualifications This position requires a highly motivated individual with the ability to work on multiple projects independently and as part of a project team. This is more than just a testing position; we are looking for a strong Quality Engineering background mixed with Software Development skills to lead the test automation and quality practices on (back end team name) team.åÊ This person will be an integral part of the development team,0,0,0,0,0,0,0,0,0,0
0,åÊActions and Results: ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Maintain regression tests for allocated feature areas,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Identify,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Assist in associating defects with application behavior,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Analyze defects reported from technical support and assist in replicating,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Collaborate and assert preventive quality measurements early in development stages ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Evaluate,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Provide estimates,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Skills and Experience: ,,,0,0,0,0,0,0,0,0,0,0
0,Required ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ BS in Computer Science,or applicable discipline,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ 6 or more years of QE experience,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience testing Web Services (Authentication,Negative scenarios),,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience developing automated tests within a test automation framework,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Familiarity with Java or some other object-oriented programming language,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Familiarity with SQL and working knowledge of relational database technologies,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Previous test case development,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with RESTful Web technologies: Oauth,JSON,Serialization,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Hands-on experience working in agile software delivery teams,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Strong analytical and organizational skills,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Excellent verbal and written communication skills,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Proven success in performing effective QE testing within project timeline and/or resource constraints,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Adaptable,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Desired ,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with RESTful APIs,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with SaaS scalable technologies,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience delivering quality on a CD pipeline,,,0,0,0,0,0,0,0,0,0,0
0,åáåÊåÊåÊåÊåÊåÊåÊåÊ Experience with queuing technologies,Hazelcast,IBM MQ or MSMQ For over 230 years,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Specialist Quality Assurance/Testing Analyst->> Develops testing plan scenarios for complex unit",function,integration and acceptance testing. Responsible for definition,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	"" Manages a medium sized team of professionals (or multiple small teams) responsible for complex initiatives. Responsible for the production and reporting of analytics and conducting special projects and strategic initiatives that support business operations. Establishes consultative relationships with internal teams to gain an understanding of their strategies",and tactics to develop a comprehensive approach to the analytics,metrics,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Data Management and Quantitative Analysis - IC2 Under direct guidance",financial and/or econometric models for analyzing asset performance,securities data,0,1,0,0,1,0,0,0,0,0
0,"BNY Mellon	""Specialist Developer->> Provides application software development services or technical support in more complex situations. May also be responsible for requirements gathering and BRD/SRD preparation. Has thorough knowledge of the Software Development Life Cycle. Conducts reviews of the test Plan and test Data. May allocate/ coordinate work within a team/project. Analyzes",workflow,logical processes,0,1,0,0,1,0,0,0,0,0
0,"BNY Mellon	""Client Service - S5 Directs daily work for team members and serves as the technical expert for the most complex transactions and processes. Independently assists clients by responding to complex phone"," services and procedures. Provides technical assistance for the most complex issues that have been escalated by junior team members and guides junior team members towards solutions. Researches and resolves complex operational or client issues. Identifies trends in client issues and proposes solutions. Monitors resource allocation and directs work for team to allow team to best respond to client inquiries that require department or product specific technical knowledge. May formally assign work to team and be held accountable for teams work completion and quality. Monitors team efficiency and develops and implements process improvement tactics. Provides guidance to less experienced staff. Likely serves as the team leader for a team of support staff Helps develop and supports the achievement of team objectives. Qualifications High school/secondary school or the equivalent combination of education and experience is required. Bachelors degree preferred. 5-7 years of total work experience preferred. Experience in financial services preferred. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Texas-Houston Internal Jobcode: 70107 Job: Corporate Trust Organization: Corporate Trust-HR06320 Requisition Number: 1810988""	""Lead Rep"," Client Service""	https://jobs.bnymellon.com/jobs/1810988?lang=en-us",0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Product Management - IC6 Provides leadership to multiple teams of Product Management professional staff responsible for managing a range of products from development to sales and delivery. Supports the development of departmental priorities. Allocates resources to support the achievement business objectives and ensure alignment with the annual plan. Develops ideas for new products and generates buy-in from the business to integrate into pipeline. Considered to be an expert in the field and provides functional insight to support the solution of complex",the marketplace and client needs to drive product growth/development and maximize profitability. Seen as a firm expert on multiple products and product portfolios that are of strategic importance to the firm. Provides oversight around the development of product management roadmaps and ensures alignment with organization functional business plans. Supports and funds projects and products. Responsible for revenue goals,profitability,1,1,0,0,0,0,1,0,1,0
